		Filename	Accession	Sample ID	Family ID	Population Abbreviation	Population Descriptor	Biosample Accession	Platform	Instrument Model	Basecaller	Basecaller Model	Basecaller Version	Bioproject Accession	CCS Algorithm	Filetype	Generator Contact	Generator Facility	Library Source	Library Strategy	MM Tag	N50	100kb+	Path	Study	Total Gbp	Total Reads	Whales
		12_7_22_R941_HG01358_1_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam	SRR31366927	HG01358	Unspecified	CLM	Colombian in Medellin, Colombia	SAMN17861234	OXFORD_NANOPORE	PromethION	guppy	dna_r9.4.1_450bps_modbases_5mc_cg_sup_prom.cfg	6.5.7	PRJNA701308	N/A	bam	iviolich@ucsc.edu	University of California Santa Cruz	GENOMIC	WGS	N/A	71373	5.26	s3://human-pangenomics/working/HPRC/HG01358/raw_data/nanopore/guppy_6/12_7_22_R941_HG01358_1_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam	SRP305758	51.41	N/A	0
		12_7_22_R941_HG01358_2_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam	SRR31367211	HG01358	Unspecified	CLM	Colombian in Medellin, Colombia	SAMN17861234	OXFORD_NANOPORE	PromethION	guppy	dna_r9.4.1_450bps_modbases_5mc_cg_sup_prom.cfg	6.5.7	PRJNA701308	N/A	bam	iviolich@ucsc.edu	University of California Santa Cruz	GENOMIC	WGS	N/A	91488	8.66	s3://human-pangenomics/working/HPRC/HG01358/raw_data/nanopore/guppy_6/12_7_22_R941_HG01358_2_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam	SRP305758	62.85	N/A	0
		12_7_22_R941_HG01361_1_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam	SRR31367200	HG01361	Unspecified	CLM	Colombian in Medellin, Colombia	SAMN17861235	OXFORD_NANOPORE	PromethION	guppy	dna_r9.4.1_450bps_modbases_5mc_cg_sup_prom.cfg	6.5.7	PRJNA701308	N/A	bam	iviolich@ucsc.edu	University of California Santa Cruz	GENOMIC	WGS	N/A	88005	8.42	s3://human-pangenomics/working/HPRC/HG01361/raw_data/nanopore/guppy_6/12_7_22_R941_HG01361_1_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam	SRP305758	63.42	N/A	0
		12_7_22_R941_HG01361_2_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam	SRR31367019	HG01361	Unspecified	CLM	Colombian in Medellin, Colombia	SAMN17861235	OXFORD_NANOPORE	PromethION	guppy	dna_r9.4.1_450bps_modbases_5mc_cg_sup_prom.cfg	6.5.7	PRJNA701308	N/A	bam	iviolich@ucsc.edu	University of California Santa Cruz	GENOMIC	WGS	N/A	87219	8.44	s3://human-pangenomics/working/HPRC/HG01361/raw_data/nanopore/guppy_6/12_7_22_R941_HG01361_2_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam	SRP305758	64.31	N/A	2
		12_7_22_R941_HG01891_1_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam	SRR31367120	HG01891	Unspecified	ACB	African Caribbean in Barbados	SAMN17861236	OXFORD_NANOPORE	PromethION	guppy	dna_r9.4.1_450bps_modbases_5mc_cg_sup_prom.cfg	6.5.7	PRJNA701308	N/A	bam	iviolich@ucsc.edu	University of California Santa Cruz	GENOMIC	WGS	N/A	88677	8.85	s3://human-pangenomics/working/HPRC/HG01891/raw_data/nanopore/guppy_6/12_7_22_R941_HG01891_1_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam	SRP305758	66.81	N/A	0
		12_7_22_R941_HG01891_2_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam	SRR31367118	HG01891	Unspecified	ACB	African Caribbean in Barbados	SAMN17861236	OXFORD_NANOPORE	PromethION	guppy	dna_r9.4.1_450bps_modbases_5mc_cg_sup_prom.cfg	6.5.7	PRJNA701308	N/A	bam	iviolich@ucsc.edu	University of California Santa Cruz	GENOMIC	WGS	N/A	83747	8.02	s3://human-pangenomics/working/HPRC/HG01891/raw_data/nanopore/guppy_6/12_7_22_R941_HG01891_2_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam	SRP305758	64.65	N/A	0
		12_7_22_R941_HG02257_1_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam	SRR31367117	HG02257	Unspecified	ACB	African Caribbean in Barbados	SAMN17861237	OXFORD_NANOPORE	PromethION	guppy	dna_r9.4.1_450bps_modbases_5mc_cg_sup_prom.cfg	6.5.7	PRJNA701308	N/A	bam	iviolich@ucsc.edu	University of California Santa Cruz	GENOMIC	WGS	N/A	82017	5.62	s3://human-pangenomics/working/HPRC/HG02257/raw_data/nanopore/guppy_6/12_7_22_R941_HG02257_1_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam	SRP305758	46.6	N/A	0
		12_7_22_R941_HG02257_2_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam	SRR31367116	HG02257	Unspecified	ACB	African Caribbean in Barbados	SAMN17861237	OXFORD_NANOPORE	PromethION	guppy	dna_r9.4.1_450bps_modbases_5mc_cg_sup_prom.cfg	6.5.7	PRJNA701308	N/A	bam	iviolich@ucsc.edu	University of California Santa Cruz	GENOMIC	WGS	N/A	81133	6.07	s3://human-pangenomics/working/HPRC/HG02257/raw_data/nanopore/guppy_6/12_7_22_R941_HG02257_2_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam	SRP305758	51.37	N/A	0
		12_7_22_R941_HG02486_1_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam	SRR31367115	HG02486	Unspecified	ACB	African Caribbean in Barbados	SAMN17861238	OXFORD_NANOPORE	PromethION	guppy	dna_r9.4.1_450bps_modbases_5mc_cg_sup_prom.cfg	6.5.7	PRJNA701308	N/A	bam	iviolich@ucsc.edu	University of California Santa Cruz	GENOMIC	WGS	N/A	92378	8.08	s3://human-pangenomics/working/HPRC/HG02486/raw_data/nanopore/guppy_6/12_7_22_R941_HG02486_1_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam	SRP305758	58.34	N/A	0
		12_7_22_R941_HG02486_2_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam	SRR31367114	HG02486	Unspecified	ACB	African Caribbean in Barbados	SAMN17861238	OXFORD_NANOPORE	PromethION	guppy	dna_r9.4.1_450bps_modbases_5mc_cg_sup_prom.cfg	6.5.7	PRJNA701308	N/A	bam	iviolich@ucsc.edu	University of California Santa Cruz	GENOMIC	WGS	N/A	89672	7.58	s3://human-pangenomics/working/HPRC/HG02486/raw_data/nanopore/guppy_6/12_7_22_R941_HG02486_2_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam	SRP305758	56.35	N/A	0
		12_7_22_R941_HG02559_1_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam	SRR31367113	HG02559	Unspecified	ACB	African Caribbean in Barbados	SAMN17861239	OXFORD_NANOPORE	PromethION	guppy	dna_r9.4.1_450bps_modbases_5mc_cg_sup_prom.cfg	6.5.7	PRJNA701308	N/A	bam	iviolich@ucsc.edu	University of California Santa Cruz	GENOMIC	WGS	N/A	89809	10.13	s3://human-pangenomics/working/HPRC/HG02559/raw_data/nanopore/guppy_6/12_7_22_R941_HG02559_1_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam	SRP305758	75.15	N/A	0
		12_7_22_R941_HG02559_2_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam	SRR31367112	HG02559	Unspecified	ACB	African Caribbean in Barbados	SAMN17861239	OXFORD_NANOPORE	PromethION	guppy	dna_r9.4.1_450bps_modbases_5mc_cg_sup_prom.cfg	6.5.7	PRJNA701308	N/A	bam	iviolich@ucsc.edu	University of California Santa Cruz	GENOMIC	WGS	N/A	89717	9.15	s3://human-pangenomics/working/HPRC/HG02559/raw_data/nanopore/guppy_6/12_7_22_R941_HG02559_2_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam	SRP305758	67.86	N/A	0
		BN001_R1.trimmed.fastq.gz	Unspecified	HG00733	Unspecified	PUR	Puerto Rican in Puerto Rico	SAMN00006581	ILLUMINA	Illumina NovaSeq 6000	N/A	N/A	N/A	PRJNA731524	N/A	fastq	wseligma@ucsc.edu	University of California Santa Cruz	GENOMIC	Hi-C	N/A	N/A	N/A	s3://human-pangenomics/working/HPRC_PLUS/HG00733/raw_data/hic/BN001_R1.trimmed.fastq.gz	SRP320775	5.83	N/A	N/A
		BN001_R2.trimmed.fastq.gz	Unspecified	HG00733	Unspecified	PUR	Puerto Rican in Puerto Rico	SAMN00006581	ILLUMINA	Illumina NovaSeq 6000	N/A	N/A	N/A	PRJNA731524	N/A	fastq	wseligma@ucsc.edu	University of California Santa Cruz	GENOMIC	Hi-C	N/A	N/A	N/A	s3://human-pangenomics/working/HPRC_PLUS/HG00733/raw_data/hic/BN001_R2.trimmed.fastq.gz	SRP320775	5.89	N/A	N/A
		GM20503.deepconsensus.fastq.gz	Unspecified	NA20503	Unspecified	TSI	Toscani in Italia	SAMN41021630	PACBIO_SMRT	Sequel II	N/A	N/A	N/A	Unspecified	N/A	fastq	Unspecified	Unspecified	GENOMIC	WGS	N/A	19900	N/A	s3://human-pangenomics/submissions/82BE5FDF-1F19-4543-980D-FCCF72203366--TECHNOPOLE_DEEPCONS/GM20503/raw_data/PacBio_HiFi/DeepConsensus/GM20503.deepconsensus.fastq.gz	Unspecified	129.36	6718434	N/A
		GM20762.deepconsensus.fastq.gz	Unspecified	NA20762	Unspecified	TSI	Toscani in Italia	SAMN41021652	PACBIO_SMRT	Sequel II	N/A	N/A	N/A	Unspecified	N/A	fastq	Unspecified	Unspecified	GENOMIC	WGS	N/A	21376	N/A	s3://human-pangenomics/submissions/82BE5FDF-1F19-4543-980D-FCCF72203366--TECHNOPOLE_DEEPCONS/GM20762/raw_data/PacBio_HiFi/DeepConsensus/GM20762.deepconsensus.fastq.gz	Unspecified	141.58	7008291	N/A
		GM20806.deepconsensus.fastq.gz	Unspecified	NA20806	Unspecified	TSI	Toscani in Italia	SAMN41021648	PACBIO_SMRT	Sequel II	N/A	N/A	N/A	Unspecified	N/A	fastq	Unspecified	Unspecified	GENOMIC	WGS	N/A	18140	N/A	s3://human-pangenomics/submissions/82BE5FDF-1F19-4543-980D-FCCF72203366--TECHNOPOLE_DEEPCONS/GM20806/raw_data/PacBio_HiFi/DeepConsensus/GM20806.deepconsensus.fastq.gz	Unspecified	145.64	8237750	N/A
		GM20827.deepconsensus.fastq.gz	Unspecified	NA20827	Unspecified	TSI	Toscani in Italia	SAMN41021650	PACBIO_SMRT	Sequel II	N/A	N/A	N/A	Unspecified	N/A	fastq	Unspecified	Unspecified	GENOMIC	WGS	N/A	22908	N/A	s3://human-pangenomics/submissions/82BE5FDF-1F19-4543-980D-FCCF72203366--TECHNOPOLE_DEEPCONS/GM20827/raw_data/PacBio_HiFi/DeepConsensus/GM20827.deepconsensus.fastq.gz	Unspecified	151.55	6990468	N/A
		HG00097-1_FC1_S5_L001_R1_001.fastq.gz	Unspecified	HG00097	Unspecified	GBR	British from England and Scotland	SAMN41021660	ILLUMINA	Illumina NovaSeq 6000	N/A	N/A	N/A	PRJNA701308	N/A	fastq	wseligma@ucsc.edu	University of California Santa Cruz	GENOMIC	Hi-C	N/A	N/A	N/A	s3://human-pangenomics/submissions/1005B25C-EAFA-40A7-AD42-45759D174009--HIC_Y3_Y4_part2/HG00097/raw_data/hic/HG00097-1_FC1_S5_L001_R1_001.fastq.gz	SRP305758	41.22	N/A	N/A
		HG00097-1_FC1_S5_L001_R2_001.fastq.gz	Unspecified	HG00097	Unspecified	GBR	British from England and Scotland	SAMN41021660	ILLUMINA	Illumina NovaSeq 6000	N/A	N/A	N/A	PRJNA701308	N/A	fastq	wseligma@ucsc.edu	University of California Santa Cruz	GENOMIC	Hi-C	N/A	N/A	N/A	s3://human-pangenomics/submissions/1005B25C-EAFA-40A7-AD42-45759D174009--HIC_Y3_Y4_part2/HG00097/raw_data/hic/HG00097-1_FC1_S5_L001_R2_001.fastq.gz	SRP305758	41.22	N/A	N/A
		HG00097-1_FC2_S5_L001_R1_001.fastq.gz	Unspecified	HG00097	Unspecified	GBR	British from England and Scotland	SAMN41021660	ILLUMINA	Illumina NovaSeq 6000	N/A	N/A	N/A	PRJNA701308	N/A	fastq	wseligma@ucsc.edu	University of California Santa Cruz	GENOMIC	Hi-C	N/A	N/A	N/A	s3://human-pangenomics/submissions/1005B25C-EAFA-40A7-AD42-45759D174009--HIC_Y3_Y4_part2/HG00097/raw_data/hic/HG00097-1_FC2_S5_L001_R1_001.fastq.gz	SRP305758	42.12	N/A	N/A
		HG00097-1_FC2_S5_L001_R2_001.fastq.gz	Unspecified	HG00097	Unspecified	GBR	British from England and Scotland	SAMN41021660	ILLUMINA	Illumina NovaSeq 6000	N/A	N/A	N/A	PRJNA701308	N/A	fastq	wseligma@ucsc.edu	University of California Santa Cruz	GENOMIC	Hi-C	N/A	N/A	N/A	s3://human-pangenomics/submissions/1005B25C-EAFA-40A7-AD42-45759D174009--HIC_Y3_Y4_part2/HG00097/raw_data/hic/HG00097-1_FC2_S5_L001_R2_001.fastq.gz	SRP305758	42.12	N/A	N/A
		HG00097-1_FC3_S5_L001_R1_001.fastq.gz	Unspecified	HG00097	Unspecified	GBR	British from England and Scotland	SAMN41021660	ILLUMINA	Illumina NovaSeq 6000	N/A	N/A	N/A	PRJNA701308	N/A	fastq	wseligma@ucsc.edu	University of California Santa Cruz	GENOMIC	Hi-C	N/A	N/A	N/A	s3://human-pangenomics/submissions/1005B25C-EAFA-40A7-AD42-45759D174009--HIC_Y3_Y4_part2/HG00097/raw_data/hic/HG00097-1_FC3_S5_L001_R1_001.fastq.gz	SRP305758	42.48	N/A	N/A
		HG00097-1_FC3_S5_L001_R2_001.fastq.gz	Unspecified	HG00097	Unspecified	GBR	British from England and Scotland	SAMN41021660	ILLUMINA	Illumina NovaSeq 6000	N/A	N/A	N/A	PRJNA701308	N/A	fastq	wseligma@ucsc.edu	University of California Santa Cruz	GENOMIC	Hi-C	N/A	N/A	N/A	s3://human-pangenomics/submissions/1005B25C-EAFA-40A7-AD42-45759D174009--HIC_Y3_Y4_part2/HG00097/raw_data/hic/HG00097-1_FC3_S5_L001_R2_001.fastq.gz	SRP305758	42.48	N/A	N/A
		HG00097-1_FC4_S5_L001_R1_001.fastq.gz	Unspecified	HG00097	Unspecified	GBR	British from England and Scotland	SAMN41021660	ILLUMINA	Illumina NovaSeq 6000	N/A	N/A	N/A	PRJNA701308	N/A	fastq	wseligma@ucsc.edu	University of California Santa Cruz	GENOMIC	Hi-C	N/A	N/A	N/A	s3://human-pangenomics/submissions/1005B25C-EAFA-40A7-AD42-45759D174009--HIC_Y3_Y4_part2/HG00097/raw_data/hic/HG00097-1_FC4_S5_L001_R1_001.fastq.gz	SRP305758	41.46	N/A	N/A
		HG00097-1_FC4_S5_L001_R2_001.fastq.gz	Unspecified	HG00097	Unspecified	GBR	British from England and Scotland	SAMN41021660	ILLUMINA	Illumina NovaSeq 6000	N/A	N/A	N/A	PRJNA701308	N/A	fastq	wseligma@ucsc.edu	University of California Santa Cruz	GENOMIC	Hi-C	N/A	N/A	N/A	s3://human-pangenomics/submissions/1005B25C-EAFA-40A7-AD42-45759D174009--HIC_Y3_Y4_part2/HG00097/raw_data/hic/HG00097-1_FC4_S5_L001_R2_001.fastq.gz	SRP305758	41.46	N/A	N/A
		HG00097-2_FC1_S6_L001_R1_001.fastq.gz	Unspecified	HG00097	Unspecified	GBR	British from England and Scotland	SAMN41021660	ILLUMINA	Illumina NovaSeq 6000	N/A	N/A	N/A	PRJNA701308	N/A	fastq	wseligma@ucsc.edu	University of California Santa Cruz	GENOMIC	Hi-C	N/A	N/A	N/A	s3://human-pangenomics/submissions/1005B25C-EAFA-40A7-AD42-45759D174009--HIC_Y3_Y4_part2/HG00097/raw_data/hic/HG00097-2_FC1_S6_L001_R1_001.fastq.gz	SRP305758	25.51	N/A	N/A
		HG00097-2_FC1_S6_L001_R2_001.fastq.gz	Unspecified	HG00097	Unspecified	GBR	British from England and Scotland	SAMN41021660	ILLUMINA	Illumina NovaSeq 6000	N/A	N/A	N/A	PRJNA701308	N/A	fastq	wseligma@ucsc.edu	University of California Santa Cruz	GENOMIC	Hi-C	N/A	N/A	N/A	s3://human-pangenomics/submissions/1005B25C-EAFA-40A7-AD42-45759D174009--HIC_Y3_Y4_part2/HG00097/raw_data/hic/HG00097-2_FC1_S6_L001_R2_001.fastq.gz	SRP305758	25.51	N/A	N/A
		HG00097-2_FC2_S6_L001_R1_001.fastq.gz	Unspecified	HG00097	Unspecified	GBR	British from England and Scotland	SAMN41021660	ILLUMINA	Illumina NovaSeq 6000	N/A	N/A	N/A	PRJNA701308	N/A	fastq	wseligma@ucsc.edu	University of California Santa Cruz	GENOMIC	Hi-C	N/A	N/A	N/A	s3://human-pangenomics/submissions/1005B25C-EAFA-40A7-AD42-45759D174009--HIC_Y3_Y4_part2/HG00097/raw_data/hic/HG00097-2_FC2_S6_L001_R1_001.fastq.gz	SRP305758	26.15	N/A	N/A
		HG00097-2_FC2_S6_L001_R2_001.fastq.gz	Unspecified	HG00097	Unspecified	GBR	British from England and Scotland	SAMN41021660	ILLUMINA	Illumina NovaSeq 6000	N/A	N/A	N/A	PRJNA701308	N/A	fastq	wseligma@ucsc.edu	University of California Santa Cruz	GENOMIC	Hi-C	N/A	N/A	N/A	s3://human-pangenomics/submissions/1005B25C-EAFA-40A7-AD42-45759D174009--HIC_Y3_Y4_part2/HG00097/raw_data/hic/HG00097-2_FC2_S6_L001_R2_001.fastq.gz	SRP305758	26.15	N/A	N/A
		HG00097-2_FC3_S6_L001_R1_001.fastq.gz	Unspecified	HG00097	Unspecified	GBR	British from England and Scotland	SAMN41021660	ILLUMINA	Illumina NovaSeq 6000	N/A	N/A	N/A	PRJNA701308	N/A	fastq	wseligma@ucsc.edu	University of California Santa Cruz	GENOMIC	Hi-C	N/A	N/A	N/A	s3://human-pangenomics/submissions/1005B25C-EAFA-40A7-AD42-45759D174009--HIC_Y3_Y4_part2/HG00097/raw_data/hic/HG00097-2_FC3_S6_L001_R1_001.fastq.gz	SRP305758	26.24	N/A	N/A
		HG00097-2_FC3_S6_L001_R2_001.fastq.gz	Unspecified	HG00097	Unspecified	GBR	British from England and Scotland	SAMN41021660	ILLUMINA	Illumina NovaSeq 6000	N/A	N/A	N/A	PRJNA701308	N/A	fastq	wseligma@ucsc.edu	University of California Santa Cruz	GENOMIC	Hi-C	N/A	N/A	N/A	s3://human-pangenomics/submissions/1005B25C-EAFA-40A7-AD42-45759D174009--HIC_Y3_Y4_part2/HG00097/raw_data/hic/HG00097-2_FC3_S6_L001_R2_001.fastq.gz	SRP305758	26.24	N/A	N/A
		HG00097-2_FC4_S6_L001_R1_001.fastq.gz	Unspecified	HG00097	Unspecified	GBR	British from England and Scotland	SAMN41021660	ILLUMINA	Illumina NovaSeq 6000	N/A	N/A	N/A	PRJNA701308	N/A	fastq	wseligma@ucsc.edu	University of California Santa Cruz	GENOMIC	Hi-C	N/A	N/A	N/A	s3://human-pangenomics/submissions/1005B25C-EAFA-40A7-AD42-45759D174009--HIC_Y3_Y4_part2/HG00097/raw_data/hic/HG00097-2_FC4_S6_L001_R1_001.fastq.gz	SRP305758	25.67	N/A	N/A
		HG00097-2_FC4_S6_L001_R2_001.fastq.gz	Unspecified	HG00097	Unspecified	GBR	British from England and Scotland	SAMN41021660	ILLUMINA	Illumina NovaSeq 6000	N/A	N/A	N/A	PRJNA701308	N/A	fastq	wseligma@ucsc.edu	University of California Santa Cruz	GENOMIC	Hi-C	N/A	N/A	N/A	s3://human-pangenomics/submissions/1005B25C-EAFA-40A7-AD42-45759D174009--HIC_Y3_Y4_part2/HG00097/raw_data/hic/HG00097-2_FC4_S6_L001_R2_001.fastq.gz	SRP305758	25.67	N/A	N/A
		HG00097.final.cram	N/A	HG00097	Unspecified	GBR	British from England and Scotland	SAMN41021660	ILLUMINA	Illumina NovaSeq 6000	Unspecified	N/A	Unspecified	N/A	N/A	cram	N/A	N/A	N/A	WGS	N/A	N/A	N/A	s3://human-pangenomics/working/HPRC/HG00097/raw_data/Illumina/child/HG00097.final.cram	N/A	114.21	N/A	N/A
		HG00097.lymph.m84203_240914_042802_s4-m84203_240914_022843_s3.flnc.bam	Unspecified	HG00097	Unspecified	GBR	British from England and Scotland	SAMN41021660	PACBIO_SMRT	Revio	revio_deepconsensus	N/A	8.0.1	PRJNA701308	8.0.1	bam	iviolich@ucsc.edu	Rockefeller University	transcriptomic	isoseq	N/A	N/A	N/A	s3://human-pangenomics/working/HPRC/HG00097/raw_data/PacBio_Kinnex/HG00097.lymph.m84203_240914_042802_s4-m84203_240914_022843_s3.flnc.bam	SRP305758	N/A	12420586	N/A
		HG00099-1_S20_L001_R1_001.fastq.gz	SRR30242407	HG00099	Unspecified	GBR	British from England and Scotland	SAMN33758778	ILLUMINA	Illumina NovaSeq 6000	N/A	N/A	N/A	PRJNA701308	N/A	fastq	wseligma@ucsc.edu	University of California Santa Cruz	GENOMIC	Hi-C	N/A	N/A	N/A	s3://human-pangenomics/working/HPRC/HG00099/raw_data/hic/HG00099-1_S20_L001_R1_001.fastq.gz	SRP305758	10.45	N/A	N/A
		HG00099-1_S20_L001_R2_001.fastq.gz	SRR30242407	HG00099	Unspecified	GBR	British from England and Scotland	SAMN33758778	ILLUMINA	Illumina NovaSeq 6000	N/A	N/A	N/A	PRJNA701308	N/A	fastq	wseligma@ucsc.edu	University of California Santa Cruz	GENOMIC	Hi-C	N/A	N/A	N/A	s3://human-pangenomics/working/HPRC/HG00099/raw_data/hic/HG00099-1_S20_L001_R2_001.fastq.gz	SRP305758	10.45	N/A	N/A
		HG00099-1_S20_L002_R1_001.fastq.gz	SRR30242406	HG00099	Unspecified	GBR	British from England and Scotland	SAMN33758778	ILLUMINA	Illumina NovaSeq 6000	N/A	N/A	N/A	PRJNA701308	N/A	fastq	wseligma@ucsc.edu	University of California Santa Cruz	GENOMIC	Hi-C	N/A	N/A	N/A	s3://human-pangenomics/working/HPRC/HG00099/raw_data/hic/HG00099-1_S20_L002_R1_001.fastq.gz	SRP305758	11.27	N/A	N/A
		HG00099-1_S20_L002_R2_001.fastq.gz	SRR30242406	HG00099	Unspecified	GBR	British from England and Scotland	SAMN33758778	ILLUMINA	Illumina NovaSeq 6000	N/A	N/A	N/A	PRJNA701308	N/A	fastq	wseligma@ucsc.edu	University of California Santa Cruz	GENOMIC	Hi-C	N/A	N/A	N/A	s3://human-pangenomics/working/HPRC/HG00099/raw_data/hic/HG00099-1_S20_L002_R2_001.fastq.gz	SRP305758	11.27	N/A	N/A
		HG00099-1_S20_L003_R1_001.fastq.gz	SRR30242322	HG00099	Unspecified	GBR	British from England and Scotland	SAMN33758778	ILLUMINA	Illumina NovaSeq 6000	N/A	N/A	N/A	PRJNA701308	N/A	fastq	wseligma@ucsc.edu	University of California Santa Cruz	GENOMIC	Hi-C	N/A	N/A	N/A	s3://human-pangenomics/working/HPRC/HG00099/raw_data/hic/HG00099-1_S20_L003_R1_001.fastq.gz	SRP305758	11.26	N/A	N/A
		HG00099-1_S20_L003_R2_001.fastq.gz	SRR30242322	HG00099	Unspecified	GBR	British from England and Scotland	SAMN33758778	ILLUMINA	Illumina NovaSeq 6000	N/A	N/A	N/A	PRJNA701308	N/A	fastq	wseligma@ucsc.edu	University of California Santa Cruz	GENOMIC	Hi-C	N/A	N/A	N/A	s3://human-pangenomics/working/HPRC/HG00099/raw_data/hic/HG00099-1_S20_L003_R2_001.fastq.gz	SRP305758	11.26	N/A	N/A
		HG00099-1_S20_L004_R1_001.fastq.gz	SRR30242307	HG00099	Unspecified	GBR	British from England and Scotland	SAMN33758778	ILLUMINA	Illumina NovaSeq 6000	N/A	N/A	N/A	PRJNA701308	N/A	fastq	wseligma@ucsc.edu	University of California Santa Cruz	GENOMIC	Hi-C	N/A	N/A	N/A	s3://human-pangenomics/working/HPRC/HG00099/raw_data/hic/HG00099-1_S20_L004_R1_001.fastq.gz	SRP305758	11.17	N/A	N/A
		HG00099-1_S20_L004_R2_001.fastq.gz	SRR30242307	HG00099	Unspecified	GBR	British from England and Scotland	SAMN33758778	ILLUMINA	Illumina NovaSeq 6000	N/A	N/A	N/A	PRJNA701308	N/A	fastq	wseligma@ucsc.edu	University of California Santa Cruz	GENOMIC	Hi-C	N/A	N/A	N/A	s3://human-pangenomics/working/HPRC/HG00099/raw_data/hic/HG00099-1_S20_L004_R2_001.fastq.gz	SRP305758	11.17	N/A	N/A
		HG00099-2_S28_L001_R1_001.fastq.gz	SRR30242271	HG00099	Unspecified	GBR	British from England and Scotland	SAMN33758778	ILLUMINA	Illumina NovaSeq 6000	N/A	N/A	N/A	PRJNA701308	N/A	fastq	wseligma@ucsc.edu	University of California Santa Cruz	GENOMIC	Hi-C	N/A	N/A	N/A	s3://human-pangenomics/working/HPRC/HG00099/raw_data/hic/HG00099-2_S28_L001_R1_001.fastq.gz	SRP305758	10.13	N/A	N/A
		HG00099-2_S28_L001_R2_001.fastq.gz	SRR30242271	HG00099	Unspecified	GBR	British from England and Scotland	SAMN33758778	ILLUMINA	Illumina NovaSeq 6000	N/A	N/A	N/A	PRJNA701308	N/A	fastq	wseligma@ucsc.edu	University of California Santa Cruz	GENOMIC	Hi-C	N/A	N/A	N/A	s3://human-pangenomics/working/HPRC/HG00099/raw_data/hic/HG00099-2_S28_L001_R2_001.fastq.gz	SRP305758	10.13	N/A	N/A
		HG00099-2_S28_L002_R1_001.fastq.gz	SRR30242256	HG00099	Unspecified	GBR	British from England and Scotland	SAMN33758778	ILLUMINA	Illumina NovaSeq 6000	N/A	N/A	N/A	PRJNA701308	N/A	fastq	wseligma@ucsc.edu	University of California Santa Cruz	GENOMIC	Hi-C	N/A	N/A	N/A	s3://human-pangenomics/working/HPRC/HG00099/raw_data/hic/HG00099-2_S28_L002_R1_001.fastq.gz	SRP305758	11.13	N/A	N/A
		HG00099-2_S28_L002_R2_001.fastq.gz	SRR30242256	HG00099	Unspecified	GBR	British from England and Scotland	SAMN33758778	ILLUMINA	Illumina NovaSeq 6000	N/A	N/A	N/A	PRJNA701308	N/A	fastq	wseligma@ucsc.edu	University of California Santa Cruz	GENOMIC	Hi-C	N/A	N/A	N/A	s3://human-pangenomics/working/HPRC/HG00099/raw_data/hic/HG00099-2_S28_L002_R2_001.fastq.gz	SRP305758	11.13	N/A	N/A
		HG00099-2_S28_L003_R1_001.fastq.gz	SRR30242245	HG00099	Unspecified	GBR	British from England and Scotland	SAMN33758778	ILLUMINA	Illumina NovaSeq 6000	N/A	N/A	N/A	PRJNA701308	N/A	fastq	wseligma@ucsc.edu	University of California Santa Cruz	GENOMIC	Hi-C	N/A	N/A	N/A	s3://human-pangenomics/working/HPRC/HG00099/raw_data/hic/HG00099-2_S28_L003_R1_001.fastq.gz	SRP305758	11.14	N/A	N/A
		HG00099-2_S28_L003_R2_001.fastq.gz	SRR30242245	HG00099	Unspecified	GBR	British from England and Scotland	SAMN33758778	ILLUMINA	Illumina NovaSeq 6000	N/A	N/A	N/A	PRJNA701308	N/A	fastq	wseligma@ucsc.edu	University of California Santa Cruz	GENOMIC	Hi-C	N/A	N/A	N/A	s3://human-pangenomics/working/HPRC/HG00099/raw_data/hic/HG00099-2_S28_L003_R2_001.fastq.gz	SRP305758	11.13	N/A	N/A
